insert_time,xpath,datatype,group_lv1,group_lv2,sub_xpath,value
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a,https://www.books.com.tw/web/sys_botm/health/0212?loc=menu_th_417_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a,葉黃素
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[2],https://www.books.com.tw/web/sys_botm/health/0209?loc=menu_th_417_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[2],益生菌
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[3],https://www.books.com.tw/web/sys_botm/health/0203?loc=menu_th_417_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[3],魚油
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[4],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[4],https://www.books.com.tw/web/sys_botm/health/0201?loc=menu_th_417_004
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[4],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[4],螺旋藻
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[3]/a[4],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[3]/a[4],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a,https://www.books.com.tw/web/sys_botm/health/0213?loc=menu_th_418_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a,鈣
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[2],https://www.books.com.tw/web/sys_botm/health/0217?loc=menu_th_418_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[2],葡萄糖胺
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[3],https://www.books.com.tw/web/sys_botm/health/0207?loc=menu_th_418_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[3],卵磷脂
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[4],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[4],https://www.books.com.tw/web/sys_botm/health/0202?loc=menu_th_418_004
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[4],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[4],乳清蛋白
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[4]/a[4],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[4]/a[4],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a,https://www.books.com.tw/web/sys_botm/health/0401?loc=menu_th_419_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a,膠原蛋白
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a[2],https://www.books.com.tw/web/sys_botm/health/0402?loc=menu_th_419_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a[2],珍珠粉
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a[3],https://www.books.com.tw/web/sys_botm/health/0403?loc=menu_th_419_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a[3],四物
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[5]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[5]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a,https://www.books.com.tw/web/sys_botm/health/0404?loc=menu_th_420_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a,燕窩雪蛤
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a[2],https://www.books.com.tw/web/sys_botm/health/0406?loc=menu_th_420_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a[2],大豆異黃酮
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a[3],https://www.books.com.tw/web/sys_botm/health/0407?loc=menu_th_420_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a[3],蔓越莓
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[6]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[6]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a,https://www.books.com.tw/web/sys_botm/health/0408?loc=menu_th_421_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a,蜂王乳
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a[2],https://www.books.com.tw/web/sys_botm/health/0405?loc=menu_th_421_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a[2],青木瓜
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a[3],https://www.books.com.tw/web/sys_botm/health/0409?loc=menu_th_421_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a[3],葡萄籽
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[7]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[7]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[8],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[8],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[8],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[8],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a,https://www.books.com.tw/web/sys_botm/health/0302?loc=menu_th_423_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a,雞精
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a[2],https://www.books.com.tw/web/sys_botm/health/0303?loc=menu_th_423_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a[2],人蔘飲
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a[3],https://www.books.com.tw/web/sys_botm/health/0301?loc=menu_th_423_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a[3],蜆精
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div/p[9]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div/p[9]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4/a,https://www.books.com.tw/web/health_topm_15?loc=menu_sec_132_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4/a,醫療用品
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[2]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[2]/a,https://www.books.com.tw/web/health_topm_08?loc=menu_sec_133_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[2]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[2]/a,順纖窈窕
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[2]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[2]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[3]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[3]/a,https://activity.books.com.tw/crosscat/show/A00000015436?loc=menu_sec_134_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[3]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[3]/a,防疫專區/口罩
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[3]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[3]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[4]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[4]/a,https://www.books.com.tw/web/sys_midm/health/1503?loc=menu_sec_135_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[4]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[4]/a,保險套
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/h4[4]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/h4[4]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a,https://www.books.com.tw/web/sys_botm/health/150101?loc=menu_th_427_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a,OK繃
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a[2],https://www.books.com.tw/web/sys_botm/health/150111?loc=menu_th_427_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a[2],酒精優碘棉片
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a[3],https://www.books.com.tw/web/sys_botm/health/150108?loc=menu_th_427_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a[3],精油貼布
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[10]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[10]/a,https://www.books.com.tw/web/sys_botm/health/150111?loc=menu_th_435_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[10]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[10]/a,酒精/優碘棉片
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[10]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[10]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[11]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[11]/a,https://www.books.com.tw/web/sys_midm/health/1519?loc=menu_th_436_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[11]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[11]/a,一般口罩
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[11]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[11]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[11]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[11]/a[2],https://www.books.com.tw/web/sys_botm/health/151907?loc=menu_th_436_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[11]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[11]/a[2],蠶絲口罩
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[11]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[11]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[12]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[12]/a,https://www.books.com.tw/web/sys_brand/0/0000015953?loc=menu_th_437_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[12]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[12]/a,淨對流防霾口罩
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[12]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[12]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[12]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[12]/a[2],https://activity.books.com.tw/crosscat/show/A00000015436/1?loc=menu_th_437_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[12]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[12]/a[2],口罩好友會
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[12]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[12]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[13]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[13]/a,https://www.books.com.tw/web/sys_midm/health/1503?loc=menu_th_441_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[13]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[13]/a,保險套
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[13]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[13]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[13]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[13]/a[2],https://www.books.com.tw/web/sys_botm/health/1702?loc=menu_th_441_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[13]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[13]/a[2],潤滑液
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[13]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[13]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[14]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[14]/a,https://www.books.com.tw/web/sys_botm/health/150301?loc=menu_th_442_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[14]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[14]/a,杜蕾斯
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[14]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[14]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[14]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[14]/a[2],https://www.books.com.tw/web/sys_botm/health/150303?loc=menu_th_442_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[12]/div/div[2]/p[14]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[12]/div/div[2]/p[14]/a[2],岡本
